structure_index,formula,total_atoms,distinct_elements,elements,count_Cr,fraction_Cr,count_W,fraction_W,count_Y,fraction_Y,count_Zr,fraction_Zr
0,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
1,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
2,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
3,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
4,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
5,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
6,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
7,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
8,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
9,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
10,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
11,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
12,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
13,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
14,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
15,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
16,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
17,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
18,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
19,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
20,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
21,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
22,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
23,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
24,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
25,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
26,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
27,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
28,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
29,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
30,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
31,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
32,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
33,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
34,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
35,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
36,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
37,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
38,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
39,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
40,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
41,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
42,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
43,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
44,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
45,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
46,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
47,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
48,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
49,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
50,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
51,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
52,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
53,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
54,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
55,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
56,Y135,135,1,Y,0,0.000000000000,0,0.000000000000,135,1.000000000000,0,0.000000000000
57,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
58,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
59,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
60,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
61,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
62,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
63,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
64,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
65,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
66,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
67,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
68,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
69,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
70,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
71,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
72,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
73,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
74,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
75,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
76,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
77,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
78,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
79,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
80,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
81,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
82,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
83,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
84,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
85,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
86,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
87,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
88,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
89,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
90,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
91,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
92,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
93,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
94,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
95,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
96,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
97,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
98,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
99,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
100,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
101,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
102,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
103,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
104,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
105,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
106,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
107,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
108,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
109,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
110,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
111,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
112,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
113,Zr133,133,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,133,1.000000000000
114,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
115,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
116,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
117,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
118,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
119,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
120,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
121,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
122,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
123,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
124,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
125,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
126,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
127,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
128,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
129,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
130,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
131,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
132,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
133,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
134,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
135,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
136,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
137,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
138,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
139,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
140,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
141,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
142,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
143,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
144,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
145,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
146,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
147,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
148,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
149,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
150,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
151,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
152,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
153,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
154,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
155,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
156,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
157,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
158,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
159,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
160,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
161,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
162,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
163,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
164,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
165,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
166,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
167,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
168,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
169,Zr135,135,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,135,1.000000000000
170,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
171,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
172,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
173,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
174,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
175,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
176,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
177,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
178,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
179,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
180,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
181,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
182,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
183,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
184,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
185,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
186,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
187,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
188,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
189,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
190,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
191,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
192,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
193,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
194,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
195,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
196,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
197,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
198,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
199,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
200,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
201,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
202,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
203,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
204,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
205,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
206,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
207,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
208,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
209,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
210,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
211,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
212,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
213,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
214,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
215,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
216,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
217,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
218,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
219,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
220,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
221,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
222,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
223,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
224,Y137,137,1,Y,0,0.000000000000,0,0.000000000000,137,1.000000000000,0,0.000000000000
225,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
226,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
227,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
228,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
229,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
230,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
231,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
232,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
233,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
234,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
235,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
236,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
237,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
238,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
239,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
240,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
241,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
242,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
243,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
244,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
245,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
246,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
247,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
248,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
249,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
250,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
251,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
252,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
253,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
254,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
255,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
256,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
257,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
258,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
259,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
260,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
261,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
262,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
263,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
264,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
265,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
266,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
267,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
268,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
269,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
270,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
271,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
272,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
273,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
274,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
275,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
276,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
277,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
278,Y128,128,1,Y,0,0.000000000000,0,0.000000000000,128,1.000000000000,0,0.000000000000
